Arrondissement,annee_mutation,prix_m2,type_local,nombre_pieces_principales
16,2020,6818.181818181818,Appartement,1.0
16,2020,9287.474747474747,Appartement,4.0
16,2020,22093.023255813954,Appartement,3.0
16,2020,11445.783132530121,Appartement,3.0
16,2020,45909.09090909091,Local industriel. commercial ou assimilé,0.0
16,2020,2941.176470588235,Appartement,1.0
16,2020,15740.74074074074,Appartement,5.0
16,2020,10214.285714285714,Appartement,3.0
16,2020,12138.888888888889,Appartement,1.0
16,2020,19428.571428571428,Appartement,1.0
16,2020,15428.75,Appartement,1.0
16,2020,7268.0327868852455,Appartement,3.0
16,2020,11571.42857142857,Appartement,3.0
16,2020,9500.0,Appartement,1.0
16,2020,10000.0,Appartement,2.0
16,2020,11000.0,Appartement,3.0
16,2020,15550.0,Appartement,1.0
16,2020,9496.564885496184,Appartement,5.0
16,2020,11290.322580645161,Local industriel. commercial ou assimilé,0.0
16,2020,14893.617021276596,Appartement,5.0
16,2020,13109.756097560976,Appartement,3.0
16,2020,17916.666666666668,Appartement,2.0
16,2020,12554.685393258427,Appartement,4.0
16,2020,12142.857142857143,Appartement,2.0
16,2020,14750.0,Appartement,1.0
16,2020,12857.142857142857,Appartement,2.0
16,2020,10500.0,Local industriel. commercial ou assimilé,0.0
16,2020,8685.714285714286,Appartement,2.0
16,2020,13167.47619047619,Appartement,5.0
16,2020,5625.0,Local industriel. commercial ou assimilé,0.0
16,2020,11220.0,Appartement,2.0
16,2020,14347.826086956522,Appartement,2.0
16,2020,11535.818181818182,Appartement,7.0
16,2020,12285.714285714286,Appartement,3.0
16,2020,83500.0,Local industriel. commercial ou assimilé,0.0
16,2020,17956.989247311827,Appartement,3.0
16,2020,16875.0,Appartement,1.0
16,2020,10461.538461538461,Appartement,1.0
16,2020,7924.528301886792,Local industriel. commercial ou assimilé,0.0
16,2020,12184.931506849314,Appartement,6.0
16,2020,8800.0,Appartement,3.0
16,2020,12007.777777777777,Appartement,3.0
16,2020,2727.2,Local industriel. commercial ou assimilé,0.0
16,2020,660.0,Appartement,4.0
16,2020,22195.0625,Local industriel. commercial ou assimilé,0.0
16,2020,26403.048327137545,Local industriel. commercial ou assimilé,0.0
16,2020,63913.04347826087,Appartement,1.0
16,2020,11152.941176470587,Appartement,1.0
16,2020,89513.7125748503,Local industriel. commercial ou assimilé,0.0
16,2020,62157.130977130975,Local industriel. commercial ou assimilé,0.0
16,2020,111143.42007434944,Local industriel. commercial ou assimilé,0.0
16,2020,12870.0,Appartement,1.0
16,2020,8823.529411764706,Appartement,1.0
16,2020,10847.457627118643,Appartement,3.0
16,2020,10322.58064516129,Appartement,3.0
16,2020,2061.855670103093,Appartement,4.0
16,2020,12983.885714285714,Appartement,3.0
16,2020,11142.857142857143,Appartement,1.0
16,2020,11379.777777777777,Appartement,2.0
16,2020,11346.153846153846,Appartement,2.0
16,2020,12208.666666666666,Appartement,3.0
16,2020,7890.625,Appartement,5.0
16,2020,13763.416666666666,Appartement,2.0
16,2020,298.38709677419354,Appartement,6.0
16,2020,13634.146341463415,Appartement,4.0
16,2020,10069.565217391304,Appartement,2.0
16,2020,9823.0,Appartement,6.0
16,2020,49115.0,Local industriel. commercial ou assimilé,0.0
16,2020,11333.333333333334,Appartement,3.0
16,2020,10000.0,Appartement,1.0
16,2020,11929.82456140351,Appartement,2.0
16,2020,8603.117647058823,Appartement,1.0
16,2020,35000.0,Appartement,2.0
16,2020,10133.333333333334,Appartement,1.0
16,2020,14745.308310991957,Local industriel. commercial ou assimilé,0.0
16,2020,8050.45871559633,Local industriel. commercial ou assimilé,0.0
16,2020,8750.0,Appartement,1.0
16,2020,14552.631578947368,Appartement,4.0
16,2020,12700.0,Appartement,1.0
16,2020,9230.76923076923,Appartement,5.0
16,2020,81.08108108108108,Appartement,5.0
16,2020,10600.0,Appartement,6.0
16,2020,12571.42857142857,Appartement,2.0
16,2020,2125.6038647342993,Appartement,6.0
16,2020,9687.5,Appartement,2.0
16,2020,9300.0,Appartement,4.0
16,2020,10294.117647058823,Appartement,2.0
16,2020,20666.666666666668,Appartement,3.0
16,2020,8920.0,Appartement,2.0
16,2020,8333.333333333334,Appartement,1.0
16,2020,95454.54545454546,Appartement,2.0
16,2020,11906.76923076923,Appartement,1.0
16,2020,8571.42857142857,Appartement,1.0
16,2020,7298.7,Appartement,3.0
16,2020,517.8571428571429,Appartement,2.0
16,2020,4285.714285714285,Appartement,1.0
16,2020,10666.666666666666,Appartement,1.0
16,2020,3266.6666666666665,Local industriel. commercial ou assimilé,0.0
16,2020,15924.931506849314,Appartement,2.0
16,2020,11875.0,Appartement,2.0
16,2020,11636.363636363636,Appartement,3.0
16,2020,285.0,Appartement,6.0
16,2020,10571.42857142857,Appartement,1.0
16,2020,318.1818181818182,Appartement,5.0
16,2020,8533.333333333334,Appartement,3.0
16,2020,14117.64705882353,Appartement,1.0
16,2020,8035.714285714285,Appartement,5.0
16,2020,13813.559322033898,Appartement,2.0
16,2020,11395.588235294117,Appartement,3.0
16,2020,12654.545454545454,Appartement,2.0
16,2020,10947.142857142857,Appartement,1.0
16,2020,16428.571428571428,Appartement,1.0
16,2020,87083.33333333333,Appartement,1.0
16,2020,1043.4782608695652,Appartement,4.0
16,2020,13004.0,Appartement,5.0
16,2020,17333.333333333332,Appartement,2.0
16,2020,11173.91304347826,Appartement,5.0
16,2020,14368.932038834952,Appartement,3.0
16,2020,10638.297872340425,Appartement,2.0
16,2020,13350.0,Appartement,5.0
16,2020,128205.1282051282,Appartement,2.0
16,2020,10660.980810234541,Appartement,6.0
16,2020,20200.0,Appartement,3.0
16,2020,16133.333333333334,Appartement,3.0
16,2020,14890.90909090909,Appartement,2.0
16,2020,8000.0,Appartement,1.0
16,2020,5090.909090909091,Appartement,2.0
16,2020,7500.0,Appartement,1.0
16,2020,15714.285714285714,Appartement,4.0
16,2020,9040.0,Appartement,1.0
16,2020,8462.264150943396,Appartement,4.0
16,2020,10766.07142857143,Appartement,6.0
16,2020,8719.047619047618,Appartement,4.0
16,2020,10687.5,Appartement,1.0
16,2020,13750.0,Appartement,2.0
16,2020,8473.888888888889,Appartement,3.0
16,2020,14230.76923076923,Appartement,1.0
16,2020,12501.25,Appartement,2.0
16,2020,12409.638554216868,Appartement,4.0
16,2020,56692.307692307695,Appartement,1.0
16,2020,14074.074074074075,Appartement,5.0
16,2020,6166.666666666667,Local industriel. commercial ou assimilé,0.0
16,2020,11855.670103092783,Appartement,4.0
16,2020,11162.790697674418,Appartement,4.0
16,2020,9166.666666666666,Appartement,2.0
16,2020,8857.142857142857,Appartement,2.0
16,2020,13208.57142857143,Appartement,3.0
16,2020,12285.142857142857,Appartement,2.0
16,2020,12166.666666666666,Appartement,1.0
16,2020,27243.589743589742,Appartement,6.0
16,2020,9750.0,Appartement,2.0
16,2020,12755.102040816326,Appartement,3.0
16,2020,12285.714285714286,Local industriel. commercial ou assimilé,0.0
16,2020,10333.333333333334,Appartement,2.0
16,2020,2561.9834710743803,Local industriel. commercial ou assimilé,0.0
16,2020,12480.0,Appartement,3.0
16,2020,11274.0,Appartement,3.0
16,2020,13888.888888888889,Appartement,1.0
16,2020,10402.5,Appartement,3.0
16,2020,8750.0,Appartement,1.0
16,2020,12426.03550295858,Appartement,6.0
16,2020,6382.978723404255,Local industriel. commercial ou assimilé,0.0
16,2020,706.6666666666666,Appartement,4.0
16,2020,14108.636363636364,Appartement,1.0
16,2020,10058.823529411764,Appartement,4.0
16,2020,9033.088235294117,Appartement,3.0
16,2020,16010.0,Appartement,2.0
16,2020,29500.0,Appartement,1.0
16,2020,10355.555555555555,Appartement,2.0
16,2020,11847.826086956522,Appartement,3.0
16,2020,6666.666666666667,Local industriel. commercial ou assimilé,0.0
16,2020,15562.5,Appartement,3.0
16,2020,546.8253968253969,Appartement,6.0
16,2020,11800.0,Appartement,1.0
16,2020,10785.714285714286,Appartement,4.0
16,2020,10696.969696969696,Appartement,5.0
16,2020,70600.0,Appartement,1.0
16,2020,9971.75141242938,Local industriel. commercial ou assimilé,0.0
16,2020,13666.666666666666,Appartement,1.0
16,2020,11860.46511627907,Appartement,2.0
16,2020,7500.0,Appartement,1.0
16,2020,11853.932584269663,Appartement,2.0
16,2020,14020.666666666666,Appartement,5.0
16,2020,13888.888888888889,Appartement,1.0
16,2020,12562.777777777777,Appartement,6.0
16,2020,550444.4444444445,Local industriel. commercial ou assimilé,0.0
16,2020,12876.842105263158,Appartement,4.0
16,2020,13013.829787234043,Appartement,4.0
16,2020,18016.494845360823,Appartement,4.0
16,2020,14452.380952380952,Local industriel. commercial ou assimilé,0.0
16,2020,13684.21052631579,Appartement,1.0
16,2020,17333.333333333332,Appartement,1.0
16,2020,12681.166666666666,Appartement,3.0
16,2020,13900.0,Appartement,1.0
16,2020,11950.0,Appartement,1.0
16,2020,11757.575757575758,Appartement,1.0
16,2020,1293.103448275862,Appartement,3.0
16,2020,1136.3636363636363,Appartement,2.0
16,2020,419.35483870967744,Appartement,1.0
16,2020,590.9090909090909,Local industriel. commercial ou assimilé,0.0
16,2020,290.3225806451613,Appartement,1.0
16,2020,409.09090909090907,Local industriel. commercial ou assimilé,0.0
16,2020,11500.0,Appartement,2.0
16,2020,8809.52380952381,Appartement,2.0
16,2020,10632.911392405063,Appartement,4.0
16,2020,6526.470588235294,Appartement,1.0
16,2020,13170.731707317073,Appartement,2.0
16,2020,10000.0,Appartement,1.0
16,2020,13684.431818181818,Appartement,3.0
16,2020,234409.0909090909,Appartement,1.0
16,2020,37.03703703703704,Appartement,3.0
16,2020,60800.0,Appartement,1.0
16,2020,13517.241379310344,Appartement,1.0
16,2020,10150.0,Appartement,1.0
16,2020,12273.417721518987,Appartement,1.0
16,2020,13611.111111111111,Local industriel. commercial ou assimilé,0.0
16,2020,10576.923076923076,Appartement,4.0
16,2020,57584.61538461538,Appartement,1.0
16,2020,17277.777777777777,Appartement,2.0
16,2020,7166.666666666667,Local industriel. commercial ou assimilé,0.0
16,2020,10550.72463768116,Appartement,5.0
16,2020,14807.692307692309,Appartement,1.0
16,2020,9965.238095238095,Appartement,6.0
16,2020,11694.915254237289,Appartement,2.0
16,2020,1208.3333333333333,Appartement,1.0
16,2020,7391.304347826087,Appartement,5.0
16,2020,153.2258064516129,Appartement,2.0
16,2020,11800.0,Appartement,2.0
16,2020,8315.0,Appartement,2.0
16,2020,9854.814814814816,Appartement,2.0
16,2020,14632.35294117647,Appartement,1.0
16,2020,14520.588235294117,Appartement,1.0
16,2020,9224.137931034482,Appartement,4.0
16,2020,11520.0,Appartement,1.0
16,2020,12229.21052631579,Appartement,7.0
16,2020,34928.37837837838,Appartement,3.0
16,2020,111.75221238938053,Appartement,5.0
16,2020,538.4615384615385,Appartement,6.0
16,2020,4545.454545454545,Appartement,1.0
16,2020,14655.757575757576,Appartement,5.0
16,2020,37419.354838709674,Local industriel. commercial ou assimilé,0.0
16,2020,15135.29411764706,Appartement,3.0
16,2020,12022.900763358779,Appartement,7.0
16,2020,11025.641025641025,Appartement,2.0
16,2020,12978.947368421053,Appartement,4.0
16,2020,13117.021276595744,Appartement,4.0
16,2020,12711.340206185567,Appartement,4.0
16,2020,1325114.5833333333,Local industriel. commercial ou assimilé,0.0
16,2020,13771.42857142857,Appartement,1.0
16,2020,10460.526315789473,Local industriel. commercial ou assimilé,0.0
16,2020,9756.09756097561,Appartement,1.0
16,2020,10909.09090909091,Appartement,4.0
16,2020,9666.666666666666,Appartement,1.0
16,2020,12450.0,Appartement,1.0
16,2020,10000.0,Appartement,2.0
16,2020,13069.214285714286,Appartement,2.0
16,2020,25833.333333333332,Local industriel. commercial ou assimilé,0.0
16,2020,11567.164179104477,Appartement,3.0
16,2020,11471.42857142857,Appartement,3.0
16,2020,10312.5,Appartement,1.0
16,2020,17013.75,Appartement,1.0
16,2020,18073.684210526317,Appartement,3.0
16,2020,14173.91304347826,Appartement,4.0
16,2020,9347.826086956522,Appartement,2.0
16,2020,12194.285714285714,Appartement,4.0
16,2020,11363.636363636364,Appartement,1.0
16,2020,9333.333333333334,Appartement,1.0
16,2020,15953.488372093023,Local industriel. commercial ou assimilé,0.0
16,2020,94.33962264150944,Appartement,3.0
16,2020,10181.818181818182,Appartement,1.0
16,2020,13560.0,Appartement,1.0
16,2020,11111.111111111111,Appartement,2.0
16,2020,238.0952380952381,Local industriel. commercial ou assimilé,0.0
16,2020,5970.0,Appartement,1.0
16,2020,265.1515151515151,Appartement,2.0
16,2020,14927.272727272728,Appartement,2.0
16,2020,25454.545454545456,Appartement,2.0
16,2020,51851.851851851854,Appartement,1.0
16,2020,11742.528735632184,Appartement,2.0
16,2020,8000.0,Appartement,2.0
16,2020,19318.18181818182,Appartement,1.0
16,2020,23611.11111111111,Appartement,1.0
16,2020,11095.890410958904,Local industriel. commercial ou assimilé,0.0
16,2020,24.154589371980677,Appartement,7.0
16,2020,8571.42857142857,Appartement,1.0
16,2020,27266.666666666668,Appartement,1.0
16,2020,15660.377358490567,Appartement,2.0
16,2020,11428.57142857143,Appartement,1.0
16,2020,2240.0,Appartement,1.0
16,2020,12125.0,Appartement,4.0
16,2020,2076.923076923077,Local industriel. commercial ou assimilé,0.0
16,2020,12307.692307692309,Appartement,1.0
16,2020,11318.181818181818,Appartement,1.0
16,2020,11924.285714285714,Appartement,3.0
16,2020,463750.0,Local industriel. commercial ou assimilé,0.0
16,2020,11190.47619047619,Appartement,4.0
16,2020,10357.142857142857,Appartement,2.0
16,2020,11777.5,Appartement,2.0
16,2020,18571.428571428572,Appartement,4.0
16,2020,12916.666666666666,Appartement,4.0
16,2020,189444.44444444444,Appartement,1.0
16,2020,14029.850746268658,Appartement,3.0
16,2020,14595.959595959595,Appartement,3.0
16,2020,11370.5,Appartement,2.0
16,2020,16304.347826086956,Appartement,7.0
16,2020,7142.857142857143,Local industriel. commercial ou assimilé,0.0
16,2020,27419.354838709678,Appartement,1.0
16,2020,38421.05263157895,Appartement,1.0
16,2020,12807.017543859649,Local industriel. commercial ou assimilé,0.0
16,2020,9677.41935483871,Appartement,1.0
16,2020,12250.0,Appartement,1.0
16,2020,907.8947368421053,Appartement,4.0
16,2020,6533.333333333333,Appartement,1.0
16,2020,11250.0,Appartement,1.0
16,2020,9000.0,Appartement,1.0
16,2020,14300.0,Appartement,2.0
16,2020,9528.301886792453,Appartement,1.0
16,2020,10416.666666666666,Appartement,3.0
16,2020,10752.583333333334,Appartement,4.0
16,2020,71683.88888888889,Appartement,1.0
16,2020,10868.862745098038,Appartement,3.0
16,2020,10458.716981132075,Appartement,3.0
16,2020,40573.170731707316,Local industriel. commercial ou assimilé,0.0
16,2020,16803.030303030304,Appartement,3.0
16,2020,10075.0,Appartement,2.0
16,2020,53.191489361702125,Local industriel. commercial ou assimilé,0.0
16,2020,12771.028037383177,Appartement,7.0
16,2020,11666.666666666666,Appartement,1.0
16,2020,12500.0,Local industriel. commercial ou assimilé,0.0
16,2020,8513.513513513513,Appartement,2.0
16,2020,9000.0,Appartement,2.0
16,2020,11307.692307692309,Appartement,1.0
16,2020,88043.47826086957,Local industriel. commercial ou assimilé,0.0
16,2020,270000.0,Local industriel. commercial ou assimilé,0.0
16,2020,53289.47368421053,Local industriel. commercial ou assimilé,0.0
16,2020,450000.0,Local industriel. commercial ou assimilé,0.0
16,2020,9000.0,Appartement,2.0
16,2020,11060.60606060606,Appartement,1.0
16,2020,14558.823529411764,Appartement,3.0
16,2020,11621.621621621622,Appartement,2.0
16,2020,1930.1470588235295,Local industriel. commercial ou assimilé,0.0
16,2020,3322.784810126582,Local industriel. commercial ou assimilé,0.0
16,2020,10312.5,Appartement,2.0
16,2020,12141.07142857143,Appartement,7.0
16,2020,13571.42857142857,Appartement,1.0
16,2020,13779.166666666666,Appartement,1.0
16,2020,12710.280373831776,Appartement,5.0
16,2020,102000.0,Appartement,1.0
16,2020,11086.95652173913,Appartement,2.0
16,2020,23083.333333333332,Appartement,1.0
16,2020,12248.532846715329,Appartement,5.0
16,2020,15500.0,Appartement,1.0
16,2020,18235.29411764706,Appartement,1.0
16,2020,15192.74380952381,Appartement,6.0
16,2020,8617.021276595744,Appartement,3.0
16,2020,8250.0,Appartement,3.0
16,2020,14858.490566037735,Local industriel. commercial ou assimilé,0.0
16,2020,8822.380952380952,Appartement,2.0
16,2020,846.1930769230769,Local industriel. commercial ou assimilé,0.0
16,2020,11500.0,Appartement,1.0
16,2020,12857.142857142857,Appartement,1.0
16,2020,11844.462540716613,Appartement,8.0
16,2020,14545.151515151516,Appartement,1.0
16,2020,12313.432835820895,Appartement,3.0
16,2020,13528.8,Appartement,1.0
16,2020,711.0849056603773,Local industriel. commercial ou assimilé,0.0
16,2020,7872.340425531915,Appartement,3.0
16,2020,11846.153846153846,Appartement,3.0
16,2020,15833.333333333334,Appartement,1.0
16,2020,9574.468085106382,Appartement,1.0
16,2020,9333.333333333334,Appartement,1.0
16,2020,7625.0,Appartement,1.0
16,2020,2615.3846153846152,Appartement,5.0
16,2020,14220.777777777777,Appartement,4.0
16,2020,142014.2857142857,Appartement,1.0
17,2020,9224.137931034482,Appartement,3.0
17,2020,18333.333333333332,Appartement,1.0
17,2020,36666.666666666664,Appartement,1.0
17,2020,12952.35294117647,Appartement,2.0
17,2020,7382.35294117647,Appartement,3.0
17,2020,9857.142857142857,Appartement,1.0
17,2020,8000.0,Appartement,2.0
17,2020,7166.666666666667,Appartement,1.0
17,2020,8000.0,Appartement,2.0
17,2020,8725.0,Appartement,4.0
17,2020,3333.3333333333335,Local industriel. commercial ou assimilé,0.0
17,2020,12230.76923076923,Appartement,2.0
17,2020,8779.22077922078,Appartement,7.0
17,2020,5217.391304347826,Appartement,2.0
17,2020,11863.636363636364,Appartement,1.0
17,2020,18062.29508196721,Appartement,2.0
17,2020,19339.622641509435,Appartement,3.0
17,2020,13891.402714932126,Appartement,6.0
17,2020,13826.08695652174,Appartement,6.0
17,2020,11848.149425287356,Appartement,3.0
17,2020,14285.714285714286,Appartement,1.0
17,2020,9607.843137254902,Appartement,2.0
17,2020,9465.079365079366,Appartement,3.0
17,2020,9411.764705882353,Local industriel. commercial ou assimilé,0.0
17,2020,10568.965517241379,Appartement,1.0
17,2020,33173.333333333336,Appartement,1.0
17,2020,13555.555555555555,Appartement,8.0
17,2020,10172.413793103447,Appartement,2.0
17,2020,5722.222222222223,Appartement,1.0
17,2020,4601.449275362319,Appartement,4.0
17,2020,10043.478260869566,Appartement,3.0
17,2020,9588.235294117647,Appartement,3.0
17,2020,10888.888888888889,Appartement,2.0
17,2020,11967.532467532468,Appartement,2.0
17,2020,13071.42857142857,Appartement,1.0
17,2020,99000.0,Appartement,1.0
17,2020,12480.263157894737,Appartement,3.0
